user_id,item_name,rating
76561198069076906,Trove,5
76561198070074638,Trove,3
76561198073784330,Trove,3
76561198076829564,Trove,3
2647891,Trove,3
76561198083002492,Trove,5
Loge4165,Trove,3
danielpaolucci,Trove,5
TheJewsDidNineEleven,Trove,3
76561198027947401,Trove,5
blowjobsfurdayzandgayz,Trove,2
BBBirb,Trove,3
76561198083176167,Trove,3
76561198061404366,Trove,5
76561198048088970,Trove,4
OnyxHavok,Trove,3
76561198092422168,Trove,3
AquilliusRanger,Trove,3
L31ken,Trove,5
76561198040128476,Trove,3
oracle_of_zeus,Trove,3
76561198020054096,Trove,1
76561198046022115,Trove,2
Cmdr_Hoosky,Trove,3
deztroyeer,Trove,5
76561198082704576,Trove,1
76561198110520529,Trove,5
porrada,Trove,2
playertheslayer,Trove,5
76561198051433352,Trove,3
cheangkangwen,Trove,5
76561198062686627,Trove,3
surefiremooly,Trove,3
76561198046813617,Trove,3
idEmlyn,Trove,3
76561198072977162,Trove,3
death4you52,Trove,5
76561198065593074,Trove,5
crispymemesmantheyremyfavourite,Trove,3
Alex_Feed,Trove,2
76561198081026741,Trove,3
CatKawaii,Trove,3
Frogpro007,Trove,3
Jak_L,Trove,3
76561198080644400,Trove,3
lunareaper562,Trove,3
ocriativo,Trove,3
sabfy72uibngbniasfoq2hgio,Trove,2
Kalnus,Trove,2
76561198065469224,Trove,5
moozio,Trove,1
gwayne,Trove,5
76561198093834014,Trove,3
osuka828,Trove,3
no_blood,Trove,5
76561198095261449,Trove,2
76561198065220915,Trove,3
1956aa1,Trove,5
76561198039191658,Trove,5
mazokn,Trove,3
freakman248,Trove,3
garik321,Trove,5
76561198095494508,Trove,5
76561198121793592,Trove,3
76561198045254790,Trove,5
76561198071117635,Trove,3
Gillus,Trove,2
76561198046042992,Trove,3
Theusmellthis,Trove,3
b1gb007yb17ch3s,Trove,3
lukewheeler,Trove,3
ggaviation,Trove,1
Buttole,Trove,2
76561198063593160,Trove,3
76561198061217837,Trove,5
tiddiesm80,Trove,3
76561198066872262,Trove,3
o2thage,Trove,5
76561198131055980,Trove,2
naaaaaaz,Trove,1
76561198037662316,Trove,1
readthisURL,Trove,5
pigmentcs,Trove,3
76561198059052337,Trove,3
76561198063055125,Trove,3
Los_Shmurdos,Trove,3
76561198067439454,Trove,5
76561198010797312,Trove,2
76561198079642013,Trove,1
TahuW,Trove,2
76561198091610400,Trove,1
frikcha,Trove,2
lifeonhigh,Trove,3
Nozomikat,Epic Battle Fantasy 4,3
nubquake123,Epic Battle Fantasy 4,3
TheHolyPotato57,Epic Battle Fantasy 4,3
TheWatchdogEM,Epic Battle Fantasy 4,5
76561198090240161,Epic Battle Fantasy 4,5
76561198053671421,Epic Battle Fantasy 4,3
TADOW,Epic Battle Fantasy 4,3
hellfireholle,Epic Battle Fantasy 4,3
adowhal,Epic Battle Fantasy 4,3
xfluttersx,Eternal Senia,3
76561198062017158,Eternal Senia,3
76561198065388255,Eternal Senia,3
76561198089200630,Eternal Senia,3
76561198087829868,Eternal Senia,1
Zeimcrazygamer,Eternal Senia,5
76561198067598930,Eternal Senia,3
76561198069754179,Eternal Senia,1
76561198055211546,Eternal Senia,5
mutanterex22,Eternal Senia,3
end_,Eternal Senia,3
pewpewpewpewpewpewpewpewpew,Eternal Senia,3
pippipcheeriommmbangersandmash,Eternal Senia,3
76561198031290502,Eternal Senia,5
76561198051719220,Eternal Senia,5
76561198082786537,Eternal Senia,5
ii_voltage_ii,theHunter,2
jichaelcoaching,theHunter,2
76561198095297673,theHunter,3
76561198085759352,theHunter,1
35353534,theHunter,4
PSLOVER9,theHunter,2
76561198045524996,theHunter,1
miochandesu,theHunter,2
76561198163812230,theHunter,5
76561198043909489,theHunter,3
sirmalcolm,theHunter,2
studsdean,theHunter,3
76561198076293018,theHunter,5
76561198064894873,theHunter,5
altitude54,theHunter,2
Driigaran,theHunter,3
brizzlys,theHunter,4
shwiggityshwam,theHunter,2
NathanJGaming,theHunter,5
76561198047563009,theHunter,1
76561198079550488,theHunter,2
Zacmanmerl,theHunter,2
76561197961464265,theHunter,3
76561198041680881,theHunter,3
76561198060239835,theHunter,2
GummyOS,theHunter,1
xShaxix,theHunter,2
xboctisbest,theHunter,2
kesduja,theHunter,5
76561198078546874,theHunter,1
hardcoreblackjack,theHunter,5
skivz,theHunter,2
sgtkitty,theHunter,1
ias19112000,theHunter,1
76561198055688142,theHunter,3
ryukahtk,theHunter,3
bigfoot57,theHunter,2
cameroondormer,theHunter,4
76561198073201686,theHunter,5
jes7erhead,theHunter,5
76561198090507837,theHunter,1
76561198068953573,theHunter,3
temporolgaming,theHunter,2
blynch94,theHunter,1
viksajjdk,theHunter,3
76561198065004251,theHunter,4
76561198066441288,theHunter,3
76561198067194883,theHunter,2
kooldoodhere,theHunter,3
muffinwoona,theHunter,3
76561198091131449,theHunter,2
danielsanger,theHunter,3
KTP619,theHunter,1
76561198073916938,theHunter,1
76561198092560110,theHunter,5
Dolfinius,theHunter,4
Namboku,theHunter,5
NeonSabre,theHunter,1
76561198044593988,theHunter,5
KotomiBestCharacter,theHunter,1
JohnMotherfuckingWick,theHunter,2
SuperExpertPlayer,theHunter,2
asnnerd,theHunter,3
76561198065077477,theHunter,3
Raegiii,theHunter,2
b1gb007yb17ch3s,theHunter,3
76561198059711556,theHunter,1
killerroo,theHunter,3
brunolopez67,theHunter,2
unLimitieDx,theHunter,1
beepboopbop,theHunter,2
Headlessone,theHunter,2
76561198045254790,theHunter,2
bananaman69,theHunter,3
76561198109814181,theHunter,2
76561198070070375,theHunter,5
HarryParana,theHunter,3
76561198098137546,theHunter,2
Xx-Woods,BrainBread 2,2
LifeOfPeder,BrainBread 2,2
76561198051289283,BrainBread 2,2
76561198042918873,BrainBread 2,2
kevinator23,Tokyo School Life,3
76561198068538206,Tokyo School Life,3
fyredefyre,Tokyo School Life,3
CatsWhale,Medieval Engineers,3
pikachugamer456,Medieval Engineers,1
Andalel,Medieval Engineers,2
76561198102220716,Medieval Engineers,5
mezzamorph,Medieval Engineers,5
76561198010288624,Medieval Engineers,5
76561198078377030,Medieval Engineers,2
SpecialSomeone,Medieval Engineers,3
witcher01,Medieval Engineers,5
eric0417,Medieval Engineers,3
SqrRoot1,Medieval Engineers,2
batatafuriosa,Medieval Engineers,2
76561197999613236,Medieval Engineers,3
2768820078,Medieval Engineers,3
de_Butl3r,Blacklight: Retribution,3
76561198088538797,Blacklight: Retribution,5
76561198047363411,Blacklight: Retribution,3
quadruplemoney,Blacklight: Retribution,3
leo17453,Blacklight: Retribution,3
3548548564856498484894,Blacklight: Retribution,5
76561198060544136,Blacklight: Retribution,3
76561198068991610,Blacklight: Retribution,1
zealva,Blacklight: Retribution,2
El_Vonzo,Blacklight: Retribution,5
alicemurphynudes,Blacklight: Retribution,5
Etoka,Blacklight: Retribution,3
larrythebrony,Blacklight: Retribution,5
76561198098025074,Blacklight: Retribution,5
quackw33dsmok3,Blacklight: Retribution,5
TheIvanloco4,Blacklight: Retribution,2
76561198069536565,Blacklight: Retribution,3
X-Evolution,Blacklight: Retribution,3
76561198068125971,Blacklight: Retribution,2
76561198098675629,Blacklight: Retribution,3
DMbug,Blacklight: Retribution,3
chuecola,Blacklight: Retribution,5
therealmrandersen,Blacklight: Retribution,2
76561198049343162,Blacklight: Retribution,3
76561198076726920,Blacklight: Retribution,5
011011010111001000101110,Blacklight: Retribution,5
Joanfortes,Blacklight: Retribution,3
76561198087072331,Blacklight: Retribution,3
76561198065432608,Blacklight: Retribution,1
NakinhaXapa,Blacklight: Retribution,5
iisputin,Blacklight: Retribution,3
Rique1200,Blacklight: Retribution,5
ajgreen03,Blacklight: Retribution,5
somefode,Blacklight: Retribution,2
M_D_,Blacklight: Retribution,3
ZechLZ,Blacklight: Retribution,3
TheModerGuy,Blacklight: Retribution,3
76561198029069901,Blacklight: Retribution,3
Xboxman1012,Blacklight: Retribution,1
76561198046804355,Blacklight: Retribution,2
76561198004163464,Blacklight: Retribution,2
6667779,Blacklight: Retribution,3
ecosweetz,Blacklight: Retribution,3
randomnes,Blacklight: Retribution,3
blazeworker,Blacklight: Retribution,3
Hypahh,Blacklight: Retribution,5
76561198047485108,Blacklight: Retribution,3
ricardojr190,Blacklight: Retribution,1
76561198058100354,Blacklight: Retribution,5
76561198061318542,Blacklight: Retribution,1
44579,Blacklight: Retribution,5
76561198065933264,Blacklight: Retribution,5
76561198068197203,Blacklight: Retribution,3
Slavonic,Blacklight: Retribution,5
76561198076117785,Blacklight: Retribution,5
lawcross013,Blacklight: Retribution,3
76561198082173150,Blacklight: Retribution,3
76561198089436384,Blacklight: Retribution,3
whatsnot,Blacklight: Retribution,1
76561198095656344,Blacklight: Retribution,5
76561198103382674,Blacklight: Retribution,4
ITCGaming101,Blacklight: Retribution,3
keiran1,Blacklight: Retribution,5
nchavezzzzz,Blacklight: Retribution,1
nomopro,Blacklight: Retribution,3
iknowyoucanbe,Blacklight: Retribution,3
76561198049320489,Blacklight: Retribution,3
76561198056693884,Blacklight: Retribution,2
76561198067546287,Blacklight: Retribution,5
76561198018293914,Blacklight: Retribution,3
76561198038904573,Blacklight: Retribution,5
76561198172234061,Blacklight: Retribution,2
huntude,Blacklight: Retribution,3
dopeywhitefrost,Blacklight: Retribution,3
76561198083933218,Blacklight: Retribution,5
76561198077576855,Blacklight: Retribution,5
AlexHowie,Blacklight: Retribution,1
jaice,Blacklight: Retribution,3
srmenvas,Blacklight: Retribution,1
76561198018408561,Blacklight: Retribution,5
NKraz,Blacklight: Retribution,3
idwithautism,Blacklight: Retribution,3
76561198056554213,Blacklight: Retribution,5
sgtd,Blacklight: Retribution,2
76561197964753680,Blacklight: Retribution,3
mvplin11,Blacklight: Retribution,2
76561198049752064,Blacklight: Retribution,3
76561198052998609,Blacklight: Retribution,5
SydneyKerley,Blacklight: Retribution,5
Tessellate,Blacklight: Retribution,3
tmailler,Blacklight: Retribution,1
76561198068781381,Blacklight: Retribution,3
76561198073199110,Blacklight: Retribution,2
76561198082412604,Blacklight: Retribution,1
FullTimeSilver3,Blacklight: Retribution,3
76561198049955631,Blacklight: Retribution,3
salmonaus,Blacklight: Retribution,2
76561198067286387,Blacklight: Retribution,1
itsaprofileaboutnothing,Blacklight: Retribution,2
mmunchies,Blacklight: Retribution,3
76561198036620575,Blacklight: Retribution,5
76561198081534878,Blacklight: Retribution,3
76561198046193884,Blacklight: Retribution,3
Fredderf2,Blacklight: Retribution,1
76561198075915471,Blacklight: Retribution,5
HaxterWTF,Blacklight: Retribution,5
robustical,Blacklight: Retribution,4
SodaLicious,Blacklight: Retribution,3
76561198040177402,Blacklight: Retribution,5
76561198048746179,Blacklight: Retribution,5
76561198062071932,Blacklight: Retribution,3
bkjk,Blacklight: Retribution,3
godpostal,Blacklight: Retribution,5
mermeladaxd341,Blacklight: Retribution,3
Lochstar12,Blacklight: Retribution,5
wowokaykthxbai,Blacklight: Retribution,4
76561198063159016,Blacklight: Retribution,1
76561198094161460,Blacklight: Retribution,5
76561198092466953,Blacklight: Retribution,4
m0ng,Blacklight: Retribution,1
76561198074871696,Blacklight: Retribution,3
unLimitieDx,Blacklight: Retribution,3
pyrulito,Blacklight: Retribution,3
76561198036513236,Blacklight: Retribution,3
76561198045180163,Blacklight: Retribution,3
ThereInTheTrees,Blacklight: Retribution,5
76561198062586581,Blacklight: Retribution,4
lothersenpai,Blacklight: Retribution,5
76561198002513165,Blacklight: Retribution,2
MazzCro,Blacklight: Retribution,3
Diddoms,Blacklight: Retribution,2
FaydOfficial,Blacklight: Retribution,3
YoHan103303,Blacklight: Retribution,3
76561198094039971,Blacklight: Retribution,3
mj10991,Blacklight: Retribution,5
76561197994830976,Blacklight: Retribution,5
76561198029675856,Blacklight: Retribution,3
Kylee_Kylie,Blacklight: Retribution,5
blacknigel,Blacklight: Retribution,5
76561198091852462,Blacklight: Retribution,5
mavros88,Blacklight: Retribution,3
76561198004901938,Blacklight: Retribution,1
76561198152535010,Blacklight: Retribution,2
lmaoslayer,Blacklight: Retribution,5
timmytimexue,Blacklight: Retribution,2
JacTehSharp,Blacklight: Retribution,5
76561198098137546,Blacklight: Retribution,2
dipsology,Blacklight: Retribution,3
DnakMemes,Blacklight: Retribution,3
76561198027947401,Geometry Dash,3
DareTheSeal,Geometry Dash,3
Clarkos,Geometry Dash,3
BIG_FAT_BOOBS,Geometry Dash,5
farsight87,Geometry Dash,5
GeneralPinkie,Geometry Dash,3
76561198057368586,Geometry Dash,3
ryanflyin13,Geometry Dash,3
76561198060682655,Geometry Dash,5
76561198031524518,Geometry Dash,5
MellowBiscuits,Geometry Dash,5
76561198086699150,Geometry Dash,3
76561197998557042,Geometry Dash,3
76561198149939310,Geometry Dash,3
gominhagomes,Geometry Dash,5
GrotesqueGOD,Geometry Dash,3
sniperkuanyuan,Geometry Dash,1
76561198056998695,Geometry Dash,3
lg5554,Geometry Dash,5
147532984,Geometry Dash,5
76561198047147962,Geometry Dash,3
PieInYaaFaceee,Geometry Dash,5
76561197977301184,Geometry Dash,5
76561198093273236,Geometry Dash,3
jazzaftw,Geometry Dash,3
76561198046813617,Geometry Dash,5
xX69PuSsYsLaYeR96Xx,Geometry Dash,3
76561198063638361,Geometry Dash,3
henslither608,Geometry Dash,3
babydavestation,Geometry Dash,3
76561198082459978,Geometry Dash,5
76561198089193401,Geometry Dash,3
RpblikaSrbja,Geometry Dash,3
Lord_Exploit,Geometry Dash,3
76561198077993857,Geometry Dash,1
adi_a12,Geometry Dash,3
blazythemayordevil,Geometry Dash,5
acualyisdolan,Geometry Dash,3
protatoSTALKER,Geometry Dash,5
lolatyourfail,Geometry Dash,2
76561198055894293,Geometry Dash,3
SylvesterAction,Geometry Dash,5
yunghughie,Geometry Dash,3
dickspitarm,Geometry Dash,3
glaze_evas,Geometry Dash,3
76561198049230048,Geometry Dash,3
76561198059399607,Geometry Dash,5
76561198098802468,Geometry Dash,3
76561198091823489,Geometry Dash,5
76561198075773650,Geometry Dash,3
MrSpeedyPanda,Geometry Dash,5
MisterE68,Geometry Dash,3
TheRainbowCow,Geometry Dash,3
76561198067531628,Geometry Dash,3
staecrh,Geometry Dash,3
76561198064705030,Geometry Dash,5
76561197976984468,Geometry Dash,3
76561198050619485,Geometry Dash,3
76561198063642749,Geometry Dash,5
Runforitman,Geometry Dash,3
Pedacker,Geometry Dash,3
76561198041862806,Geometry Dash,1
gftdfc,Geometry Dash,3
76561198063016498,Geometry Dash,5
76561198045321868,Geometry Dash,3
L3N1SH,Geometry Dash,1
totueros,Geometry Dash,3
aidanalvarez,Geometry Dash,5
120445,Geometry Dash,1
YoHan103303,Geometry Dash,3
76561197989615671,Geometry Dash,3
matsProfile,Geometry Dash,3
76561198082110577,Geometry Dash,5
76561198073819878,Geometry Dash,5
AquilliusRanger,Geometry Dash,5
76561198105908486,Geometry Dash,3
113595,Geometry Dash,3
jonasdbomb,ARK: Survival Evolved,3
DieMadchenschanderin,ARK: Survival Evolved,3
bokkkbokkk,ARK: Survival Evolved,3
Cabjoy,ARK: Survival Evolved,2
NZObiwan,ARK: Survival Evolved,3
digfernandes,ARK: Survival Evolved,3
76561198084378649,ARK: Survival Evolved,3
pon2543007,ARK: Survival Evolved,5
76561198048256508,ARK: Survival Evolved,3
treemasterrace,ARK: Survival Evolved,5
luduwick,ARK: Survival Evolved,5
76561197970565267,ARK: Survival Evolved,3
76561198097795611,ARK: Survival Evolved,5
Rexoman,ARK: Survival Evolved,5
76561198072676503,ARK: Survival Evolved,3
76561198047489572,ARK: Survival Evolved,3
76561198094044284,ARK: Survival Evolved,5
madcow2234,ARK: Survival Evolved,2
76561198201849275,ARK: Survival Evolved,2
STEAM_NEKO,ARK: Survival Evolved,3
CCViBritannia,ARK: Survival Evolved,3
pizzahutmanager,ARK: Survival Evolved,2
76561198118129824,ARK: Survival Evolved,3
Pystar,ARK: Survival Evolved,2
adli15,ARK: Survival Evolved,3
ShadowExtreme,ARK: Survival Evolved,3
DappledWithBrownies,ARK: Survival Evolved,1
Snickerbones,ARK: Survival Evolved,3
StaticStabler,ARK: Survival Evolved,3
76561198081739230,ARK: Survival Evolved,3
notcoco,ARK: Survival Evolved,1
Doomsdayvirus1,ARK: Survival Evolved,2
76561198093077688,ARK: Survival Evolved,3
Dagonlevel5,ARK: Survival Evolved,3
76561198061207064,ARK: Survival Evolved,5
Sylisis,ARK: Survival Evolved,3
76561198041284313,ARK: Survival Evolved,2
76561198017341667,ARK: Survival Evolved,3
76561198055552726,ARK: Survival Evolved,3
76561198021147247,ARK: Survival Evolved,3
Priv4tejeej,ARK: Survival Evolved,2
changingmags,ARK: Survival Evolved,3
76561198033883963,ARK: Survival Evolved,1
76561198064609857,ARK: Survival Evolved,3
76561198082639535,ARK: Survival Evolved,3
cheeley,ARK: Survival Evolved,2
76561198069082998,ARK: Survival Evolved,3
matsProfile,ARK: Survival Evolved,2
76561198092221837,ARK: Survival Evolved,3
76561198068160202,ARK: Survival Evolved,3
geeemu,ARK: Survival Evolved,3
macthulu,ARK: Survival Evolved,5
gladospony,ARK: Survival Evolved,2
Zewaffleman,ARK: Survival Evolved,5
dominator2001,ARK: Survival Evolved,3
scottbrady,ARK: Survival Evolved,2
76561198035811318,ARK: Survival Evolved,3
Lannisterandregards,ARK: Survival Evolved,3
76561198073796378,ARK: Survival Evolved,5
76561198077731258,ARK: Survival Evolved,5
76561198046696947,ARK: Survival Evolved,3
AwesomenessD,ARK: Survival Evolved,1
76561198038838463,ARK: Survival Evolved,5
76561198023531038,ARK: Survival Evolved,3
76561198094106185,ARK: Survival Evolved,3
ZONEcold,ARK: Survival Evolved,5
nicolasbrendo,ARK: Survival Evolved,2
MedievalMagik,ARK: Survival Evolved,2
mrgoatnipples,ARK: Survival Evolved,3
terralark,ARK: Survival Evolved,3
76561198100337291,ARK: Survival Evolved,3
76561198057772341,ARK: Survival Evolved,3
JZeeba,ARK: Survival Evolved,3
76561198093772886,ARK: Survival Evolved,5
Akaeii,ARK: Survival Evolved,3
76561198244970548,ARK: Survival Evolved,5
76561198086870166,ARK: Survival Evolved,5
76561198079009167,ARK: Survival Evolved,2
thanatos204,ARK: Survival Evolved,2
roitethere,ARK: Survival Evolved,3
thejl2,ARK: Survival Evolved,1
2222455,ARK: Survival Evolved,3
76561198027369898,ARK: Survival Evolved,3
DigitalAlarm,ARK: Survival Evolved,3
jkajkablamblam,ARK: Survival Evolved,3
moozio,ARK: Survival Evolved,1
Nullahan,ARK: Survival Evolved,2
76561198045808913,ARK: Survival Evolved,2
EggsAU,ARK: Survival Evolved,3
76561198087306814,ARK: Survival Evolved,3
santiagoivanov,ARK: Survival Evolved,2
76561198089611596,ARK: Survival Evolved,3
Francyum,ARK: Survival Evolved,2
mincast2,ARK: Survival Evolved,1
aether7588,ARK: Survival Evolved,3
Qualitybutthole,ARK: Survival Evolved,3
guiote_Br,ARK: Survival Evolved,3
76561198075452263,ARK: Survival Evolved,3
76561198024130541,ARK: Survival Evolved,3
76561198078913326,ARK: Survival Evolved,3
76561198059232168,ARK: Survival Evolved,5
76561198041084011,ARK: Survival Evolved,3
76561198095486027,ARK: Survival Evolved,3
llouw1,ARK: Survival Evolved,3
Magic_Carp,ARK: Survival Evolved,3
76561198023519729,ARK: Survival Evolved,2
76561198065725199,ARK: Survival Evolved,5
MrYeroc,ARK: Survival Evolved,5
brunolopez67,ARK: Survival Evolved,5
76561198021710409,ARK: Survival Evolved,3
76561198070579161,ARK: Survival Evolved,3
Pink_Gib,ARK: Survival Evolved,1
694201337694201337,ARK: Survival Evolved,2
pikabare,ARK: Survival Evolved,2
76561198065899297,ARK: Survival Evolved,5
kendrayosa,ARK: Survival Evolved,3
12066gdc,ARK: Survival Evolved,5
azwray,ARK: Survival Evolved,3
Sokiwi,ARK: Survival Evolved,3
cheangkangwen,ARK: Survival Evolved,3
76561198030079998,ARK: Survival Evolved,5
WalterDesigns,ARK: Survival Evolved,3
76561198085181270,ARK: Survival Evolved,5
76561198073865203,ARK: Survival Evolved,5
birdiesnipe123,ARK: Survival Evolved,3
wasntthereanumberhere,ARK: Survival Evolved,3
76561198139069618,ARK: Survival Evolved,5
76561198076001257,ARK: Survival Evolved,3
waspish,ARK: Survival Evolved,3
Wooderino,ARK: Survival Evolved,2
76561197990979375,ARK: Survival Evolved,3
ReturnedAlice,ARK: Survival Evolved,3
76561198037256926,ARK: Survival Evolved,3
PApab0y,ARK: Survival Evolved,5
76561198094344083,ARK: Survival Evolved,1
KingOfArrows,ARK: Survival Evolved,5
76561198011740985,ARK: Survival Evolved,3
natz_ormsby,ARK: Survival Evolved,2
76561198033887983,ARK: Survival Evolved,5
blackop2102,ARK: Survival Evolved,3
pvt_pineapple,ARK: Survival Evolved,5
Pup2,ARK: Survival Evolved,3
76561198048350991,ARK: Survival Evolved,2
76561198051667509,ARK: Survival Evolved,2
idEmlyn,ARK: Survival Evolved,3
76561198061117916,ARK: Survival Evolved,3
mrfoxy17,ARK: Survival Evolved,5
PlzDontFuckUp,ARK: Survival Evolved,3
76561198067255082,ARK: Survival Evolved,2
76561198069575870,ARK: Survival Evolved,2
76561198071896910,ARK: Survival Evolved,1
jaspooer,ARK: Survival Evolved,2
76561198074367257,ARK: Survival Evolved,3
mazokn,ARK: Survival Evolved,2
76561198079717344,ARK: Survival Evolved,3
76561198083968982,ARK: Survival Evolved,5
76561198087985459,ARK: Survival Evolved,2
76561198089076206,ARK: Survival Evolved,1
76561198090327701,ARK: Survival Evolved,5
MutantSloth,ARK: Survival Evolved,3
76561198109102495,ARK: Survival Evolved,3
f4t4l,ARK: Survival Evolved,3
mrpfresh,ARK: Survival Evolved,1
76561198110293299,ARK: Survival Evolved,5
whyiscustomurlathing,ARK: Survival Evolved,5
harrylolman,ARK: Survival Evolved,3
Mattthacool,ARK: Survival Evolved,3
MungySpap,ARK: Survival Evolved,3
76561198071631039,ARK: Survival Evolved,3
stormshado,ARK: Survival Evolved,3
PredatorEdge,ARK: Survival Evolved,3
yoshi_bilby,ARK: Survival Evolved,3
76561198087445400,ARK: Survival Evolved,3
8947513,ARK: Survival Evolved,3
Bad_Sleeping_Pattern_101,ARK: Survival Evolved,2
greedylilshit,ARK: Survival Evolved,3
76561198066037056,ARK: Survival Evolved,3
decronus,ARK: Survival Evolved,2
dreadedfungus,ARK: Survival Evolved,3
76561198082699893,ARK: Survival Evolved,5
29017637452801,ARK: Survival Evolved,3
Rotinaj,ARK: Survival Evolved,3
samsul,ARK: Survival Evolved,3
76561198073882111,ARK: Survival Evolved,2
Rivenscry,ARK: Survival Evolved,5
Turtzzz,ARK: Survival Evolved,1
rstrolf,ARK: Survival Evolved,5
Inferno_Panda,ARK: Survival Evolved,5
76561198049616002,ARK: Survival Evolved,2
76561198066320895,ARK: Survival Evolved,3
thelordofaids,ARK: Survival Evolved,3
atomicdominator,ARK: Survival Evolved,1
Chunzenayo,ARK: Survival Evolved,5
donkeyduk01,ARK: Survival Evolved,3
76561198075205060,ARK: Survival Evolved,2
WinstonChurchill,ARK: Survival Evolved,5
khanyucedag,ARK: Survival Evolved,3
knoxy2001,ARK: Survival Evolved,3
LORDxHAWK,ARK: Survival Evolved,2
76561198070840754,ARK: Survival Evolved,3
ansairmist,ARK: Survival Evolved,5
Codstar30,ARK: Survival Evolved,5
perera94,ARK: Survival Evolved,3
76561198026516913,ARK: Survival Evolved,2
76561198089332194,ARK: Survival Evolved,2
Faceman_,ARK: Survival Evolved,1
underbelly90,ARK: Survival Evolved,5
3eBpA,ARK: Survival Evolved,2
UnoticedShadow,ARK: Survival Evolved,3
BigLIsaGod,ARK: Survival Evolved,1
76561198065433273,ARK: Survival Evolved,5
76561198062177156,ARK: Survival Evolved,5
STEAM0082987612,ARK: Survival Evolved,3
76561198026497579,ARK: Survival Evolved,1
Xaztor,ARK: Survival Evolved,5
meglonoth,ARK: Survival Evolved,1
76561198084948394,ARK: Survival Evolved,5
aquaurbis,ARK: Survival Evolved,3
76561198093736412,ARK: Survival Evolved,2
76561198098469568,ARK: Survival Evolved,3
76561198122904623,ARK: Survival Evolved,5
AlpacaRevolution,ARK: Survival Evolved,2
farmerbillson,ARK: Survival Evolved,3
dietrich1998,ARK: Survival Evolved,3
76561198001296435,ARK: Survival Evolved,5
Kane007,ARK: Survival Evolved,5
ryukahtk,ARK: Survival Evolved,2
76561198069917462,ARK: Survival Evolved,2
spaghettimmmgoodsphaget,ARK: Survival Evolved,5
76561198079529917,ARK: Survival Evolved,3
BRoLance,ARK: Survival Evolved,3
76561198075850578,ARK: Survival Evolved,3
klDINO,ARK: Survival Evolved,2
76561198022404680,ARK: Survival Evolved,5
lmaoslayer,ARK: Survival Evolved,3
Murdocgreenskin,ARK: Survival Evolved,3
Smeegan,ARK: Survival Evolved,1
76561198084167938,ARK: Survival Evolved,2
76561198030021498,ARK: Survival Evolved,3
dantheflyingman,ARK: Survival Evolved,5
derpy33074,ARK: Survival Evolved,2
marhan,ARK: Survival Evolved,3
Marksinator,ARK: Survival Evolved,3
rtdavid,ARK: Survival Evolved,2
58077979,ARK: Survival Evolved,2
smunktait,ARK: Survival Evolved,3
76561198089899736,ARK: Survival Evolved,5
76561198072031255,ARK: Survival Evolved,3
2nerdssemvida,ARK: Survival Evolved,5
76561198086876483,ARK: Survival Evolved,3
76561198074935997,ARK: Survival Evolved,2
ias19112000,ARK: Survival Evolved,3
76561198060295827,ARK: Survival Evolved,3
76561198032873398,ARK: Survival Evolved,3
76561198078439456,ARK: Survival Evolved,3
decnov81,ARK: Survival Evolved,3
76561198135174028,ARK: Survival Evolved,2
lividos,ARK: Survival Evolved,2
76561198082262826,ARK: Survival Evolved,2
76561198086699150,ARK: Survival Evolved,3
76561198010797312,ARK: Survival Evolved,3
AussieGrimm,ARK: Survival Evolved,3
goldghost,ARK: Survival Evolved,3
76561198044822914,ARK: Survival Evolved,3
76561198062152744,ARK: Survival Evolved,1
76561198090227095,ARK: Survival Evolved,3
WDZMagikarpTrB,ARK: Survival Evolved,3
76561198079507136,ARK: Survival Evolved,5
76561198083770638,ARK: Survival Evolved,3
76561198090722493,ARK: Survival Evolved,3
Zordick,ARK: Survival Evolved,5
76561198059628972,ARK: Survival Evolved,5
76561198116519349,ARK: Survival Evolved,3
76561198098482126,ARK: Survival Evolved,3
1103703132946,ARK: Survival Evolved,3
POISON_OAK,ARK: Survival Evolved,5
76561198105908486,ARK: Survival Evolved,1
76561198088802064,ARK: Survival Evolved,5
76561198174213406,ARK: Survival Evolved,3
lifeondelay,ARK: Survival Evolved,3
Ahahahahahahahahahahahadick,ARK: Survival Evolved,3
nikolascortes,ARK: Survival Evolved,5
76561198068981727,ARK: Survival Evolved,3
Zombie_Assassin,ARK: Survival Evolved,3
Socktoppet,ARK: Survival Evolved,3
76561198048016956,ARK: Survival Evolved,2
76561198065603460,ARK: Survival Evolved,2
wilsonufs,ARK: Survival Evolved,3
freeman259,ARK: Survival Evolved,3
h8trsRb8trs,ARK: Survival Evolved,3
76561198100193015,ARK: Survival Evolved,3
Reggit,ARK: Survival Evolved,3
Lord_Exploit,Assassin's Creed Rogue,3
cloudribero,Assassin's Creed Rogue,3
76561198063156295,Assassin's Creed Rogue,3
76561198022269929,Assassin's Creed Rogue,3
parkachu,Assassin's Creed Rogue,3
76561198059286499,Assassin's Creed Rogue,3
76561198078752187,Counter-Strike: Source,1
H1DD3NT3RR0R,Counter-Strike: Source,3
76561198046718131,Counter-Strike: Source,3
76561198071738809,Counter-Strike: Source,3
76561198074035899,Counter-Strike: Source,3
snyper4plg,Counter-Strike: Source,3
lmn8rx,Counter-Strike: Source,1
76561198041964530,Counter-Strike: Source,5
76561198085183243,Counter-Strike: Source,5
76561198081284814,Counter-Strike: Source,3
NymphIsBae,Counter-Strike: Source,5
